[NodeName : FIX,Database : TK2,File Name : C:\Users\Administrator\Desktop\TK2.csv,Date : 16.02.2023,Time : 18:32:14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#AI41,DI97,DO2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[BLOCK TYPE,Tag,Next block,Description,Initial scan,Scan time,Smoothing,I/O device,H/W options,I/O address,Signal conditioning,Low EGU limit,High EGU limit,EGU tag,Initial A/M status,Alarm enable,Alarm area(s),LOLO alarm limit,LO alarm limit,HI alarm limit,HIHI alarm limit,ROC alarm limit,Dead band,Alarm priority,Enable output,Security area 1,Security area 2,Security area 3,Alarm area 1,Alarm area 2,Alarm area 3,Alarm area 4,Alarm area 5,Alarm area 6,Alarm area 7,Alarm area 8,Alarm area 9,Alarm area 10,Alarm area 11,Alarm area 12,Alarm area 13,Alarm area 14,Alarm area 15,User field 1,User field 2,ESIG type,ESIG allow cont use,ESIG xmpt alarm ack,ESIG unsigned writes,ESIG cmnt required,PDR update rate,PDR access time,PDR deadband,PDR latch,PDR disable output,PDR array length,Hist tag description,Hist collect,Hist interval,Hist offset,Hist time resolution,Hist compression,Hist deadband,Hist compress type,Hist compress time,Scale enabled,Scale clamping,Scale use EGU,Scale raw low,Scale raw high,Scale low,Scale high,Shelve enable,Shelve policy]
DI,Cable5,,Контроль стыковки 5. Уточнить.,SIM,,66:07,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,Other,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,Cable6,,Контроль стыковки 6. Уточнить.,SIM,,67:07,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,Other,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_is_Connected,,indicates connetion with ECS,SIM,,62:08,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ECS,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_Operation_permission,,Permission for initiation of GF-2 CC operation,SIM,,63:08,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ECS,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_Malfunction,,Indication for emergency completion of GF-2 CC operation,SIM,,64:08,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ECS,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_Emergency,,Indication of noncritical failures in ECS,SIM,,65:08,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ECS,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_WC_on,,water cooling IS running,SIM,,66:08,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,water cooling,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_WC_off,,water cooling IS stopped,SIM,,67:08,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,water cooling,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_WC_ALARM,,water cooling emergency,SIM,,62:09,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,water cooling,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_GS_ON,,gas system IS running,SIM,,63:09,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_GS_OFF,,gas system IS stopped,SIM,,64:09,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_GS_ALARM,,gas system emergency,SIM,,65:09,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_GS_GAS_CONCETRATION_norm,,Concentration of natural gas does not exceed the normal value   ,SIM,,66:09,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_GS_GAS_CONCETRATION_warning,,Concentration of natural gas exceeds the normal value (warning indication),SIM,,67:09,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_GS_GAS_CONCETRATION_emergency,,Concentration of natural gas exceeds the normal value (emergency indication),SIM,,62:10,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_NS_ON,,nitrogen system IS running,SIM,,63:10,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_NS_OFF,,nitrogen system IS stopped,SIM,,64:10,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_NS_ALARM,,nitrogen system emergency,SIM,,65:10,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,gas system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VES_ON,,valves energizing system IS running,SIM,,66:10,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,valves energizing,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VES_OFF,,valves energizing system IS stopped,SIM,,67:10,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,valves energizing,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VES_ALARM,,valves energizing system emergency,SIM,,62:11,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,valves energizing,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VENT_ON,,ventilation system IS running,SIM,,63:11,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ventilation system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VENT_OFF,,ventilation system IS stopped,SIM,,64:11,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ventilation system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VENT_ALARM,,ventilation system emergency,SIM,,65:11,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,ventilation system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_EGS_ON,,exhaust gases system IS running,SIM,,66:11,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,exhaust gases system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_EGS_OFF,,exhaust gases system IS stopped,SIM,,67:11,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,exhaust gases system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_EGS_ALARM,,exhaust gases system emergency,SIM,,62:12,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,exhaust gases system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_PS_ON,,power source IS running,SIM,,63:12,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,power source,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_PS_OFF,,power source IS stopped,SIM,,64:12,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,power source,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_PS_ALARM,,power source emergency,SIM,,65:12,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,power source,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VS_ON,,vacuum system IS running,SIM,,66:12,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VS_OFF,,vacuum system IS stopped,SIM,,67:12,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,ECS_VS_ALARM,,vacuum system emergency,SIM,,62:13,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,ECS,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,MOTOR_ON,,thermocouple positioning motor is on,SIM,,63:13,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,Valve,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,MOTOR_OFF,,thermocouple positioning motor is off,SIM,,64:13,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,Valve,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,MOTOR_blocked,,thermocouple positioning motor is blocked,SIM,,65:13,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,Valve,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,MOTOR_ALARM,,thermocouple positioning motor is in emergency condition,SIM,,66:13,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,Valve,vacuum system,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
DI,PID_ON,,PID is on,SIM,,67:13,AUTO,ON,1,NO,On,Off,ENABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,Sensor,PID,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[BLOCK TYPE,Tag,Next block,Description,I/O device,H/W options,I/O address,Open tag,Close tag,Cold start value,Invert output,Event messages,Alarm enable,Alarm area(S),Security area 1,Security area 2,Security area 3,Alarm area 1,Alarm area 2,Alarm area 3,Alarm area 4,Alarm area 5,Alarm area 6,Alarm area 7,Alarm area 8,Alarm area 9,Alarm area 10,Alarm area 11,Alarm area 12,Alarm area 13,Alarm area 14,Alarm area 15,User field 1,User field 2,ESIG type,ESIG allow cont use,ESIG xmpt alarm ack,ESIG unsigned writes,ESIG cmnt required,PDR update rate,PDR access time,PDR deadband,PDR latch,PDR disable output,PDR array length,Hist tag description,Hist collect,Hist interval,Hist offset,Hist time resolution,Hist compression,Hist deadband,Hist compress type,Hist compress time,Write if different],,,,,,,,,,,,,,,,,,,
!A_NAME,A_TAG,A_NEXT,A_DESC,A_IODV,A_IOHT,A_IOAD,A_OPENDESC,A_CLOSEDESC,A_COLD,A_INV,A_EVENT,A_IENAB,A_ADI,A_SA1,A_SA2,A_SA3,A_AREA1,A_AREA2,A_AREA3,A_AREA4,A_AREA5,A_AREA6,A_AREA7,A_AREA8,A_AREA9,A_AREA10,A_AREA11,A_AREA12,A_AREA13,A_AREA14,A_AREA15,A_ALMEXT1,A_ALMEXT2,A_ESIGTYPE,A_ESIGCONT,A_ESIGACK,A_ESIGTRAP,A_ESIGREQ_COMMENT,A_PDR_UPDATERATE,A_PDR_ACCESSTIME,A_PDR_DEADBAND,A_PDR_LATCHDATA,A_PDR_DISABLEOUT,A_PDR_ARRAYLENGTH,A_HIST_DESC,A_HIST_COLLECT,A_HIST_INTERVAL,A_HIST_OFFSET,A_HIST_TIMERES,A_HIST_COMPRESS,A_HIST_DEADBAND,A_HIST_COMPTYPE,A_HIST_COMPTIME,A_WRITEONDIFF!,,,,,,,,,,,,,,,,,,,
DO,ISMAINDB,,,SIM,,0:00,OPEN,CLOSE,CLOSE,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,CloseK1,,Выдача сигнала на закрытие К1,SIM,,68:00,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,OpenK1,,Выдача сигнала на открытие К1,SIM,,69:00,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,StopK1,,Выдача сигнала на останов К1,SIM,,70:00,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,CloseK2,,Выдача сигнала на закрытие К2,SIM,,71:00,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,OpenK2,,Выдача сигнала на открытие К2,SIM,,72:00,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,StopK2,,Выдача сигнала на останов К2. Программируемый выход. См. Руководство,SIM,,68:01,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ESD2PK2,,Выдача сигнала 2P управление или 2P импульсное. См. Руководство,SIM,,69:01,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,CloseK3,,Выдача сигнала на закрытие К3,SIM,,70:01,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,OpenK3,,Выдача сигнала на открытие К3,SIM,,71:01,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,StopK3,,Выдача сигнала на останов К3,SIM,,72:01,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,CloseK4,,Выдача сигнала на закрытие К4,SIM,,68:02,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,OpenK4,,Выдача сигнала на открытие К4,SIM,,69:02,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,StopK4,,Выдача сигнала на останов К4,SIM,,70:02,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,CloseK5,,Выдача сигнала на закрытие К5,SIM,,71:02,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,OpenK5,,Выдача сигнала на открытие К5,SIM,,72:02,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,StopK5,,Выдача сигнала на останов К5,SIM,,68:03,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Valve,Valve,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,D1_PTE,,Управляющий сигнал D1 на ПИД регулятор. См. Руководство РТЭ-41Р,SIM,,69:03,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,Sensor,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,D2_PTE,,Управляющий сигнал D2 на ПИД регулятор. См. Руководство РТЭ-41Р,SIM,,70:03,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,Sensor,Sensor,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_WC_SET_ON,,water cooling on command,SIM,,71:03,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,Water cooling,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
DO,ECS_WC_SET_OFF,,water cooling Off command,SIM,,72:03,PERFORMING,NONE,,NO,DISABLE,DISABLE,NONE,NONE,NONE,NONE,ALL,,,,,,,,,,,,,,,ECS,Water cooling,NONE,YES,NO,REJECT,NO,1 000,300 000,0,NO,NO,0,,NO,5 000.0,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,
